IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.104.98,2087,2087,true,SIN,Asia Pacific,Singapore,62,9.76
8.219.137.50,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.76
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,24,9.75
8.219.201.245,443,443,true,SIN,Asia Pacific,Singapore,60,9.75
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,101,9.74
8.219.178.101,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.74
8.219.209.14,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.74
8.219.122.96,2096,2096,true,SIN,Asia Pacific,Singapore,162,9.73
8.219.102.252,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.73
8.219.78.1,8443,8443,true,SIN,Asia Pacific,Singapore,151,9.73
8.219.174.213,8080,8080,false,SIN,Asia Pacific,Singapore,14,9.71
47.236.116.26,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.71
8.219.145.245,2053,2053,true,SIN,Asia Pacific,Singapore,100,9.71
8.219.97.179,443,443,true,SIN,Asia Pacific,Singapore,144,9.71
8.210.151.69,2096,2096,true,HKG,Asia Pacific,Hong Kong,266,9.70
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.69
8.222.252.150,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.69
8.219.167.65,2083,2083,true,SIN,Asia Pacific,Singapore,172,9.69
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,95,9.69
8.219.77.222,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.69
8.219.199.220,8443,8443,true,SIN,Asia Pacific,Singapore,116,9.68
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,108,9.68
8.219.107.135,2086,2086,false,SIN,Asia Pacific,Singapore,17,9.67
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,163,9.67
8.219.141.174,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.66
8.219.179.34,443,443,true,SIN,Asia Pacific,Singapore,136,9.66
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,9.66
8.219.111.175,443,443,true,SIN,Asia Pacific,Singapore,112,9.66
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,392,9.66
8.222.236.229,443,443,true,SIN,Asia Pacific,Singapore,25,9.65
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,99,9.64
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.64
8.219.124.227,2095,2095,false,SIN,Asia Pacific,Singapore,27,9.63
47.236.87.206,2096,2096,true,SIN,Asia Pacific,Singapore,94,9.63
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.62
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,177,9.62
8.222.210.182,2083,2083,true,SIN,Asia Pacific,Singapore,3,9.62
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,10,9.62
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,37,9.62
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,77,9.61
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,258,9.61
8.219.102.252,8880,8880,false,SIN,Asia Pacific,Singapore,32,9.61
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.60
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,124,9.60
8.219.137.50,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.60
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,92,9.60
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.60
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,9.60
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.59
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,213,9.59
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,9.58
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.57
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,7,9.56
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,12,9.55
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,53,9.55
8.219.191.40,2053,2053,true,SIN,Asia Pacific,Singapore,161,9.54
8.219.167.65,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.54
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.54
8.222.180.242,80,80,false,SIN,Asia Pacific,Singapore,10,9.53
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.53
8.219.196.24,2053,2053,true,SIN,Asia Pacific,Singapore,45,9.53
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,10,9.53
8.219.151.193,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.53
47.236.121.7,2082,2082,false,SIN,Asia Pacific,Singapore,23,9.52
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,76,9.51
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,459,9.51
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,150,9.51
8.222.128.131,2053,2053,true,SIN,Asia Pacific,Singapore,132,9.51
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,69,9.50
8.219.215.214,8443,8443,true,SIN,Asia Pacific,Singapore,65,9.50
47.236.87.206,80,80,false,SIN,Asia Pacific,Singapore,35,9.50
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,115,9.50
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.50
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,262,9.50
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,15,9.48
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,33,9.47
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.46
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,9,9.46
8.222.219.34,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.46
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,25,9.45
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,232,9.45
8.219.186.189,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.44
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,71,9.43
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,23,9.43
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.43
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,9.43
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,65,9.43
8.222.164.209,2083,2083,true,SIN,Asia Pacific,Singapore,98,9.42
8.222.134.170,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.42
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,132,9.41
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,14,9.41
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,2,9.41
8.219.6.157,443,443,true,SIN,Asia Pacific,Singapore,2,9.41
8.219.82.35,80,80,false,SIN,Asia Pacific,Singapore,14,9.41
8.219.110.88,2083,2083,true,SIN,Asia Pacific,Singapore,123,9.41
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,4,9.41
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.40
8.219.177.205,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.40
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,9.40
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,23,9.40
8.222.249.190,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.38
8.219.103.65,2096,2096,true,SIN,Asia Pacific,Singapore,116,9.38
8.219.87.34,443,443,true,SIN,Asia Pacific,Singapore,127,9.37
8.222.221.109,2096,2096,true,SIN,Asia Pacific,Singapore,102,9.37
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.37
8.210.250.120,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,9.37
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,27,9.37
8.219.247.203,2083,2083,true,SIN,Asia Pacific,Singapore,98,9.36
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.36
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,141,9.36
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.35
8.219.82.35,443,443,true,SIN,Asia Pacific,Singapore,144,9.35
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,44,9.35
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.34
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,96,9.34
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,81,9.33
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,142,9.33
47.245.108.213,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.32
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,82,9.32
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.30
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,17,9.30
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,26,9.30
8.219.111.147,2095,2095,false,SIN,Asia Pacific,Singapore,34,9.29
8.219.101.72,2083,2083,true,SIN,Asia Pacific,Singapore,87,9.29
8.219.140.63,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.29
8.219.147.58,8443,8443,true,SIN,Asia Pacific,Singapore,111,9.29
8.219.241.189,8443,8443,true,SIN,Asia Pacific,Singapore,71,9.29
8.219.101.72,2095,2095,false,SIN,Asia Pacific,Singapore,29,9.27
47.236.117.48,8443,8443,true,SIN,Asia Pacific,Singapore,51,9.27
8.222.221.86,2053,2053,true,SIN,Asia Pacific,Singapore,176,9.27
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.27
8.219.140.63,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.25
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,103,9.25
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,9.25
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,9.25
8.219.206.53,8443,8443,true,SIN,Asia Pacific,Singapore,113,9.25
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,43,9.25
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.24
8.219.140.229,2053,2053,true,SIN,Asia Pacific,Singapore,149,9.24
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.24
47.245.84.124,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,9.23
8.219.153.237,2086,2086,false,NRT,Asia Pacific,Tokyo,77,9.23
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,30,9.23
8.219.84.102,8443,8443,true,SIN,Asia Pacific,Singapore,118,9.22
8.218.127.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,9.21
8.219.156.148,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.20
8.219.100.155,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.20
47.245.115.6,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.19
8.219.250.239,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.19
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,85,9.19
8.219.248.47,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.19
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,33,9.19
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,9.19
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,64,9.19
8.219.145.245,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.18
8.219.167.65,2053,2053,true,SIN,Asia Pacific,Singapore,96,9.17
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,39,9.17
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,99,9.17
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,76,9.17
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,30,9.17
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.16
8.219.151.193,2083,2083,true,SIN,Asia Pacific,Singapore,116,9.16
8.219.159.232,2096,2096,true,SIN,Asia Pacific,Singapore,124,9.16
8.219.82.35,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.16
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,217,9.16
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,46,9.16
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,113,9.15
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.15
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.15
8.219.170.223,80,80,false,SIN,Asia Pacific,Singapore,3,9.15
8.219.111.147,2083,2083,true,SIN,Asia Pacific,Singapore,87,9.14
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,112,9.14
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,7,9.14
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,102,9.14
8.219.61.52,2096,2096,true,SIN,Asia Pacific,Singapore,4,9.14
8.219.72.50,2096,2096,true,SIN,Asia Pacific,Singapore,59,9.13
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.13
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,25,9.13
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,13,9.13
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.13
8.219.206.53,2083,2083,true,SIN,Asia Pacific,Singapore,73,9.12
8.218.127.249,2096,2096,true,HKG,Asia Pacific,Hong Kong,244,9.12
8.219.126.3,8080,8080,false,SIN,Asia Pacific,Singapore,27,9.11
8.219.103.126,8443,8443,true,SIN,Asia Pacific,Singapore,155,9.11
8.219.74.35,2086,2086,false,SIN,Asia Pacific,Singapore,54,9.11
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,35,9.10
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,141,9.10
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,32,9.09
8.219.175.127,2053,2053,true,SIN,Asia Pacific,Singapore,87,9.09
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.09
8.219.102.252,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.09
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,29,9.09
8.219.13.143,8443,8443,true,SIN,Asia Pacific,Singapore,14,9.08
8.219.170.223,2052,2052,false,SIN,Asia Pacific,Singapore,33,9.08
8.219.152.195,2082,2082,false,SIN,Asia Pacific,Singapore,51,9.08
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,30,9.08
8.219.107.199,2087,2087,true,SIN,Asia Pacific,Singapore,169,9.08
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,9.07
8.222.213.221,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.06
8.219.113.232,2087,2087,true,SIN,Asia Pacific,Singapore,93,9.05
8.219.67.133,2087,2087,true,SIN,Asia Pacific,Singapore,147,9.05
8.219.93.5,2083,2083,true,SIN,Asia Pacific,Singapore,137,9.05
8.219.188.162,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.05
47.251.74.226,80,80,false,LAX,North America,Los Angeles,432,9.04
47.236.7.106,80,80,false,SIN,Asia Pacific,Singapore,22,9.04
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,31,9.04
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,178,9.04
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,17,9.03
8.219.186.189,80,80,false,SIN,Asia Pacific,Singapore,14,9.03
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,134,9.03
8.219.97.179,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.03
8.219.84.102,443,443,true,SIN,Asia Pacific,Singapore,94,9.02
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,30,9.02
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.02
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.01
8.219.78.1,2087,2087,true,SIN,Asia Pacific,Singapore,106,9.01
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,127,9.00
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,165,9.00
8.219.163.195,2095,2095,false,SIN,Asia Pacific,Singapore,541,9.00
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,131,8.99
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,430,8.99
47.237.14.233,443,443,true,SIN,Asia Pacific,Singapore,68,8.98
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,481,8.98
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.98
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.98
8.210.117.18,2082,2082,false,HKG,Asia Pacific,Hong Kong,444,8.97
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,156,8.97
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,97,8.96
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,9,8.96
8.222.138.164,2083,2083,true,SIN,Asia Pacific,Singapore,94,8.96
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,27,8.96
8.219.151.193,2052,2052,false,SIN,Asia Pacific,Singapore,21,8.96
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,48,8.96
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,119,8.96
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,6,8.95
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,79,8.95
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,123,8.94
8.219.97.179,2083,2083,true,SIN,Asia Pacific,Singapore,135,8.94
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,8.94
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,17,8.94
8.219.106.15,2083,2083,true,SIN,Asia Pacific,Singapore,107,8.94
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,97,8.94
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,15,8.94
8.219.60.54,443,443,true,SIN,Asia Pacific,Singapore,4,8.94
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.93
8.222.221.90,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.93
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,8.93
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,8.93
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,45,8.92
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,133,8.91
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,18,8.91
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,30,8.90
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,6,8.90
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.90
8.219.99.8,80,80,false,SIN,Asia Pacific,Singapore,32,8.89
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,4,8.88
8.219.60.68,8443,8443,true,SIN,Asia Pacific,Singapore,118,8.88
8.219.159.232,2087,2087,true,SIN,Asia Pacific,Singapore,102,8.87
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,80,8.87
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,4,8.87
8.219.106.156,2083,2083,true,SIN,Asia Pacific,Singapore,143,8.87
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,22,8.87
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,118,8.86
8.219.161.129,2086,2086,false,SIN,Asia Pacific,Singapore,22,8.86
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,183,8.85
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,8.85
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,38,8.84
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,8.83
8.219.193.22,2053,2053,true,SIN,Asia Pacific,Singapore,49,8.83
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.83
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,68,8.83
8.219.178.101,2095,2095,false,SIN,Asia Pacific,Singapore,14,8.83
47.236.87.206,2052,2052,false,SIN,Asia Pacific,Singapore,28,8.83
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,77,8.82
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,92,8.82
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,103,8.82
8.219.179.34,8080,8080,false,SIN,Asia Pacific,Singapore,30,8.81
8.219.137.50,2086,2086,false,SIN,Asia Pacific,Singapore,21,8.81
8.219.40.37,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.81
8.219.122.55,2096,2096,true,SIN,Asia Pacific,Singapore,80,8.81
8.219.99.169,80,80,false,SIN,Asia Pacific,Singapore,457,8.80
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,8.80
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,25,8.80
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,88,8.80
8.219.140.229,2083,2083,true,SIN,Asia Pacific,Singapore,33,8.80
8.219.74.35,2087,2087,true,SIN,Asia Pacific,Singapore,142,8.80
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,53,8.79
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,415,8.78
8.219.126.3,2096,2096,true,SIN,Asia Pacific,Singapore,136,8.78
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,180,8.78
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,54,8.78
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,13,8.77
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,8.77
8.219.113.232,2083,2083,true,SIN,Asia Pacific,Singapore,69,8.77
8.219.210.64,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.77
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,8.76
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,136,8.76
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,2,8.76
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.76
8.219.250.239,2095,2095,false,SIN,Asia Pacific,Singapore,8,8.76
8.219.83.201,2086,2086,false,HKG,Asia Pacific,Hong Kong,764,8.75
8.219.126.3,80,80,false,SIN,Asia Pacific,Singapore,25,8.75
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,14,8.74
8.219.147.58,2087,2087,true,SIN,Asia Pacific,Singapore,172,8.74
8.219.235.164,2095,2095,false,SIN,Asia Pacific,Singapore,19,8.73
8.219.163.195,8443,8443,true,SIN,Asia Pacific,Singapore,124,8.73
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,450,8.72
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,8.72
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,13,8.72
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,8.72
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,58,8.71
47.236.144.156,2053,2053,true,SIN,Asia Pacific,Singapore,66,8.71
8.219.103.126,2087,2087,true,SIN,Asia Pacific,Singapore,104,8.70
8.219.229.190,2053,2053,true,SIN,Asia Pacific,Singapore,4,8.70
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,8.70
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,73,8.69
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,58,8.69
8.219.241.189,2095,2095,false,SIN,Asia Pacific,Singapore,24,8.69
8.219.100.168,2096,2096,true,SIN,Asia Pacific,Singapore,138,8.69
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,53,8.69
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,78,8.69
47.236.254.120,8443,8443,true,SIN,Asia Pacific,Singapore,102,8.68
8.219.122.96,2053,2053,true,SIN,Asia Pacific,Singapore,113,8.68
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,69,8.68
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,58,8.67
8.219.229.190,2083,2083,true,SIN,Asia Pacific,Singapore,68,8.67
8.219.137.50,443,443,true,SIN,Asia Pacific,Singapore,122,8.67
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,61,8.67
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,33,8.66
8.219.188.162,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.66
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,10,8.66
8.219.3.53,2083,2083,true,SIN,Asia Pacific,Singapore,3,8.66
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,60,8.65
8.219.152.195,2053,2053,true,SIN,Asia Pacific,Singapore,163,8.65
8.219.174.142,2096,2096,true,SIN,Asia Pacific,Singapore,114,8.64
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,223,8.64
8.222.150.197,2087,2087,true,SIN,Asia Pacific,Singapore,104,8.64
8.219.142.229,8443,8443,true,SIN,Asia Pacific,Singapore,99,8.63
8.219.122.55,8443,8443,true,SIN,Asia Pacific,Singapore,82,8.63
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,2,8.62
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,117,8.62
8.219.103.126,2087,2087,true,SIN,Asia Pacific,Singapore,42,8.62
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,72,8.61
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,229,8.61
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.61
